,time,open,high,low,close,volume
419,2018-08-12,8.03,8.21,7.92,8.03,3999030
420,2018-08-19,8.03,8.42,7.95,8.19,5319990
421,2018-08-26,8.23,8.64,8.08,8.48,6615260
422,2018-09-02,8.47,8.51,8.1,8.19,5386370
423,2018-09-09,8.19,8.21,8.0,8.1,3915690
424,2018-09-16,8.11,8.4,8.07,8.26,5261590
425,2018-09-23,8.26,8.58,8.0,8.42,5788410
426,2018-09-30,8.55,8.85,8.35,8.84,9346270
427,2018-10-07,8.84,8.96,8.51,8.51,7019950
428,2018-10-14,8.5,8.71,8.15,8.37,6718140
429,2018-10-21,8.37,8.61,8.23,8.51,6409180
430,2018-10-28,8.51,8.69,8.26,8.63,6084430
431,2018-11-04,8.61,8.68,8.27,8.64,7434650
432,2018-11-11,8.63,8.66,8.48,8.51,6131190
433,2018-11-18,8.51,8.51,8.35,8.47,5978810
434,2018-11-25,8.47,8.6,8.4,8.47,5407270
435,2018-12-02,8.47,8.6,8.32,8.51,3214300
436,2018-12-09,8.51,8.9,8.35,8.8,4870440
437,2018-12-16,8.77,8.9,8.61,8.84,3600200
438,2018-12-23,8.8,8.84,8.23,8.43,3660950
439,2018-12-30,8.42,8.48,8.03,8.19,3610070
440,2019-01-06,8.19,8.23,7.92,8.11,1703500
441,2019-01-13,8.11,8.35,7.92,8.32,2666530
442,2019-01-20,8.32,8.35,8.02,8.19,2373490
443,2019-01-27,8.16,8.23,7.97,8.05,2509870
444,2019-02-03,8.03,8.51,8.03,8.45,3392890
445,2019-02-10,,,,,0
446,2019-02-17,8.45,8.72,8.45,8.61,4436650
447,2019-02-24,8.61,8.68,8.48,8.55,3248990
448,2019-03-03,8.55,8.63,8.37,8.42,2987610
449,2019-03-10,8.45,8.68,8.42,8.51,2951010
450,2019-03-17,8.51,9.32,8.45,9.32,7249240
451,2019-03-24,9.32,9.32,8.82,8.87,4323500
452,2019-03-31,8.84,9.17,8.8,9.16,3981270
453,2019-04-07,9.19,9.38,9.13,9.21,5227590
454,2019-04-14,9.21,9.53,9.13,9.32,5717840
455,2019-04-21,9.29,9.35,9.05,9.06,2697960
456,2019-04-28,9.06,9.29,8.84,9.29,5402990
457,2019-05-05,9.29,9.35,9.21,9.27,1821150
458,2019-05-12,9.21,9.21,8.95,9.13,3040020
459,2019-05-19,9.13,9.96,9.09,9.76,6611440
460,2019-05-26,9.76,9.86,9.58,9.76,4900750
461,2019-06-02,9.76,9.82,9.56,9.56,3754900
462,2019-06-09,9.52,9.84,9.45,9.8,4491150
463,2019-06-16,9.8,10.08,9.62,9.76,4701690
464,2019-06-23,9.76,10.34,9.68,10.1,5296350
465,2019-06-30,10.12,10.32,10.1,10.32,4471710
466,2019-07-07,10.34,10.55,10.26,10.49,4542100
467,2019-07-14,10.49,10.67,10.34,10.41,4309470
468,2019-07-21,10.41,10.47,10.18,10.37,4275760
469,2019-07-28,10.37,10.49,10.28,10.45,5437430
470,2019-08-04,10.45,10.81,10.41,10.75,6475480
471,2019-08-11,10.75,10.79,10.35,10.59,4408220
472,2019-08-18,10.59,10.65,10.1,10.3,3890670
473,2019-08-25,10.28,10.53,10.2,10.37,4116320
474,2019-09-01,10.37,10.45,10.26,10.45,3889040
475,2019-09-08,10.45,10.55,10.35,10.47,2360350
476,2019-09-15,10.43,10.63,10.32,10.55,2547560
477,2019-09-22,10.55,10.61,10.28,10.28,4164880
478,2019-09-29,10.28,10.39,10.2,10.35,3286350
479,2019-10-06,10.35,10.39,10.28,10.3,3505010
480,2019-10-13,10.32,10.43,10.22,10.28,3110100
481,2019-10-20,10.28,10.35,10.14,10.32,4457580
482,2019-10-27,10.32,10.39,10.28,10.35,3856920
483,2019-11-03,10.35,10.39,10.26,10.28,3160440
484,2019-11-10,10.28,10.47,10.22,10.43,3111450
485,2019-11-17,10.43,10.43,10.2,10.35,3194500
486,2019-11-24,10.35,10.35,10.2,10.24,2318090
487,2019-12-01,10.24,10.37,10.12,10.24,3671050
488,2019-12-08,10.28,11.11,10.22,10.95,5650590
489,2019-12-15,10.95,11.17,10.89,10.93,4095050
490,2019-12-22,10.93,11.16,10.41,10.62,2971720
491,2019-12-29,10.66,10.93,10.37,10.93,2128140
