,time,open,high,low,close,volume
362,2025-04-06,133.68,133.68,104.8,112.0,4603153
363,2025-04-13,108.0,113.52,96.88,113.52,2752996
364,2025-04-20,119.92,121.6,112.8,117.2,2171434
365,2025-04-27,117.2,137.2,114.0,130.4,3272860
366,2025-05-04,131.68,135.04,128.4,134.24,1201966
367,2025-05-11,134.88,139.12,133.6,136.4,2042834
368,2025-05-18,136.48,143.68,135.6,137.44,1675846
369,2025-05-25,136.0,137.2,130.48,130.64,1419883
370,2025-06-01,130.4,136.0,128.32,134.4,1753179
371,2025-06-08,131.2,136.8,131.2,132.0,1331874
372,2025-06-15,132.0,144.72,132.0,136.88,3147684
373,2025-06-22,137.2,141.92,136.0,137.76,1570378
374,2025-06-29,136.72,141.52,134.88,140.4,1920190
375,2025-07-06,141.44,152.0,140.08,150.72,3290081
376,2025-07-13,150.8,151.84,146.24,146.48,2170140
377,2025-07-20,146.96,155.5,146.64,152.3,3038231
378,2025-07-27,152.0,159.0,150.9,158.0,2533320
379,2025-08-03,158.0,158.0,150.3,154.5,3362064
380,2025-08-10,153.9,154.2,150.6,151.5,2952800
381,2025-08-17,151.3,152.5,138.0,142.5,4563300
382,2025-08-24,142.1,142.1,128.4,130.6,2970000
383,2025-08-31,132.1,134.5,125.6,130.6,2476700
384,2025-09-07,130.5,133.3,128.0,131.8,2139000
385,2025-09-14,132.6,132.6,123.0,131.0,2202500
386,2025-09-21,132.0,139.5,128.9,131.0,3707300
387,2025-09-28,132.0,132.0,127.0,130.0,2015800
388,2025-10-05,129.9,129.9,122.1,123.0,1870700
389,2025-10-12,125.0,145.2,123.0,143.6,4495800
390,2025-10-19,142.5,143.5,136.5,138.9,3084400
391,2025-10-26,136.0,147.8,129.2,147.5,3969700
392,2025-11-02,147.5,150.4,142.9,148.4,3403200
